date,district,aqi,pm25,pm10,temperature,humidity,wind_speed,noise_db,water_quality,green_cover,latitude,longitude
2023-02-10,Harbor,64.1,26.1,39.8,15.4,64.1,33.5,64.6,60.9,27.4,37.741871,-122.38922
2023-02-11,North,116.4,44.3,69.5,14.6,60.0,26.9,66.4,58.9,17.9,37.821027,-122.426858
2023-02-11,South,60.2,24.0,32.3,14.6,60.0,26.9,55.7,88.3,31.4,37.716807,-122.419154
2023-02-11,East,95.2,35.8,57.9,14.6,60.0,26.9,66.9,78.2,18.4,37.770251,-122.35957
2023-02-11,West,59.6,23.8,36.2,14.6,60.0,26.9,56.2,81.4,44.2,37.769888,-122.479227
2023-02-11,Central,73.8,25.0,43.4,14.6,60.0,26.9,55.8,92.4,69.8,37.768488,-122.418704
2023-02-11,Harbor,55.1,18.8,32.1,14.6,60.0,26.9,63.8,64.4,32.1,37.73962,-122.391329
2023-02-12,North,116.1,39.0,69.7,20.4,57.2,17.7,68.4,67.6,13.8,37.822926,-122.423387
2023-02-12,South,61.7,22.9,37.6,20.4,57.2,17.7,59.5,78.4,35.7,37.717025,-122.422086
2023-02-12,East,84.9,34.5,50.7,20.4,57.2,17.7,68.7,81.6,26.0,37.763163,-122.362954
2023-02-12,West,53.2,16.6,24.4,20.4,57.2,17.7,54.7,79.5,44.8,37.770207,-122.478076
2023-02-12,Central,54.0,21.2,28.4,20.4,57.2,17.7,60.5,93.1,59.3,37.76599,-122.426962
2023-02-12,Harbor,72.8,25.8,38.4,20.4,57.2,17.7,69.0,65.5,30.8,37.736276,-122.393997
2023-02-13,North,131.3,47.3,72.5,12.9,61.9,10.9,71.3,64.6,13.6,37.820363,-122.417581
2023-02-13,South,96.8,34.0,51.9,12.9,61.9,10.9,65.0,84.7,32.9,37.723162,-122.416082
2023-02-13,East,122.4,49.4,64.2,12.9,61.9,10.9,71.1,76.1,18.8,37.767403,-122.365942
2023-02-13,West,67.1,21.9,38.0,12.9,61.9,10.9,57.4,80.1,44.6,37.770604,-122.477683
2023-02-13,Central,80.5,29.8,47.5,12.9,61.9,10.9,51.2,86.2,68.0,37.766306,-122.424176
2023-02-13,Harbor,76.6,27.3,38.4,12.9,61.9,10.9,63.6,68.5,27.0,37.734425,-122.38623
2023-02-14,North,121.5,43.6,73.9,14.2,53.6,12.5,70.3,66.6,15.7,37.810475,-122.415865
2023-02-14,South,64.0,24.0,37.1,14.2,53.6,12.5,67.9,84.5,28.1,37.716861,-122.419447
2023-02-14,East,100.1,37.5,60.0,14.2,53.6,12.5,73.7,75.0,14.4,37.768178,-122.358335
2023-02-14,West,49.6,19.7,32.3,14.2,53.6,12.5,61.6,71.2,40.8,37.777545,-122.482186
2023-02-14,Central,21.4,11.4,12.1,14.2,53.6,12.5,61.0,93.2,65.1,37.771452,-122.41721
2023-02-14,Harbor,107.9,41.8,52.5,14.2,53.6,12.5,67.0,68.1,32.0,37.738294,-122.38534
2023-02-15,North,119.0,41.9,64.2,15.4,81.3,17.5,71.0,54.6,12.9,37.821477,-122.421973
2023-02-15,South,104.0,37.5,64.7,15.4,81.3,17.5,64.2,85.7,34.7,37.725475,-122.419776
2023-02-15,East,105.3,39.0,57.5,15.4,81.3,17.5,72.8,86.1,18.3,37.771678,-122.354969
2023-02-15,West,77.9,28.1,31.7,15.4,81.3,17.5,63.3,75.0,47.7,37.770678,-122.476001
2023-02-15,Central,34.4,7.7,20.6,15.4,81.3,17.5,55.8,89.8,64.2,37.78107,-122.416662
2023-02-15,Harbor,87.4,34.0,56.3,15.4,81.3,17.5,64.1,53.8,28.5,37.743247,-122.393879
2023-02-16,North,120.7,45.4,70.7,12.3,54.7,31.0,74.8,67.9,11.0,37.811254,-122.4194
2023-02-16,South,71.8,29.5,48.1,12.3,54.7,31.0,70.1,77.5,33.1,37.721921,-122.409872
2023-02-16,East,106.7,41.8,57.8,12.3,54.7,31.0,67.0,79.6,16.2,37.769046,-122.360459
2023-02-16,West,76.5,26.5,30.6,12.3,54.7,31.0,63.3,81.9,44.1,37.769653,-122.481095
2023-02-16,Central,52.2,14.2,26.6,12.3,54.7,31.0,59.1,89.2,60.0,37.772674,-122.415508
2023-02-16,Harbor,62.9,16.8,38.8,12.3,54.7,31.0,57.5,64.4,26.8,37.735361,-122.391768
2023-02-17,North,110.5,42.7,63.3,12.3,55.1,25.5,71.9,63.1,9.9,37.821163,-122.421418
2023-02-17,South,38.0,12.1,16.8,12.3,55.1,25.5,70.1,74.3,30.4,37.72444,-122.414573
2023-02-17,East,80.6,27.1,48.2,12.3,55.1,25.5,60.5,67.6,18.3,37.7762,-122.361743
2023-02-17,West,58.8,24.6,43.5,12.3,55.1,25.5,58.4,84.9,48.6,37.763911,-122.47589
2023-02-17,Central,29.3,10.9,15.2,12.3,55.1,25.5,51.7,87.6,64.7,37.773982,-122.420519
2023-02-17,Harbor,68.2,26.3,33.3,12.3,55.1,25.5,68.3,66.7,35.5,37.738496,-122.391832
2023-02-18,North,118.9,44.4,62.4,14.9,66.0,18.8,68.2,67.4,16.5,37.817582,-122.42737
2023-02-18,South,49.2,13.9,21.0,14.9,66.0,18.8,57.3,76.7,32.2,37.716904,-122.421762
2023-02-18,East,115.6,43.6,64.8,14.9,66.0,18.8,63.9,74.1,19.8,37.772337,-122.36363
2023-02-18,West,61.7,16.1,35.6,14.9,66.0,18.8,59.4,83.7,48.5,37.766475,-122.47913
2023-02-18,Central,45.9,16.2,25.1,14.9,66.0,18.8,51.5,95.8,67.4,37.769991,-122.416739
2023-02-18,Harbor,62.0,24.6,30.9,14.9,66.0,18.8,64.9,72.9,28.7,37.73123,-122.392192
2023-02-19,North,133.2,49.4,80.7,16.2,62.4,23.5,74.1,73.8,14.9,37.823621,-122.421229
2023-02-19,South,64.2,28.2,37.0,16.2,62.4,23.5,61.6,82.6,32.5,37.720044,-122.414256
2023-02-19,East,100.6,31.1,55.3,16.2,62.4,23.5,74.0,75.0,14.5,37.777572,-122.35727
2023-02-19,West,57.5,19.6,37.6,16.2,62.4,23.5,53.6,90.2,45.4,37.770979,-122.479418
2023-02-19,Central,41.9,18.2,19.1,16.2,62.4,23.5,43.7,94.8,65.6,37.771921,-122.418369
2023-02-19,Harbor,64.1,25.4,35.7,16.2,62.4,23.5,57.8,61.6,34.1,37.73306,-122.388001
2023-02-20,North,94.7,35.3,51.1,8.1,63.7,19.4,65.6,70.8,17.6,37.82596,-122.418564
2023-02-20,South,76.2,31.4,51.1,8.1,63.7,19.4,68.1,77.8,34.5,37.721758,-122.427238
2023-02-20,East,103.1,43.9,60.9,8.1,63.7,19.4,77.6,76.8,18.8,37.771525,-122.363263
2023-02-20,West,47.4,20.9,33.4,8.1,63.7,19.4,56.5,89.4,43.8,37.771359,-122.478159
2023-02-20,Central,60.1,21.9,40.7,8.1,63.7,19.4,57.4,94.8,61.9,37.778635,-122.418121
2023-02-20,Harbor,81.4,24.5,41.5,8.1,63.7,19.4,70.6,64.3,24.2,37.744153,-122.392175
2023-02-21,North,135.9,46.2,71.1,16.7,56.2,23.2,74.1,70.7,10.7,37.813328,-122.416705
2023-02-21,South,64.4,22.0,26.8,16.7,56.2,23.2,59.9,82.0,36.3,37.716915,-122.41337
2023-02-21,East,83.5,28.0,54.4,16.7,56.2,23.2,72.0,73.5,18.6,37.775412,-122.354135
2023-02-21,West,47.3,16.9,26.9,16.7,56.2,23.2,56.6,84.7,44.0,37.774561,-122.47517
2023-02-21,Central,39.9,13.7,25.7,16.7,56.2,23.2,53.4,94.6,63.8,37.766122,-122.423827
2023-02-21,Harbor,89.1,31.6,58.1,16.7,56.2,23.2,62.7,64.3,35.0,37.73577,-122.397591
2023-02-22,North,112.7,41.4,58.4,16.4,49.8,21.9,74.2,69.0,11.5,37.8172,-122.42139
2023-02-22,South,53.8,18.1,30.7,16.4,49.8,21.9,61.2,80.8,34.0,37.717377,-122.417236
2023-02-22,East,114.4,39.8,66.5,16.4,49.8,21.9,69.9,77.6,22.9,37.772035,-122.367094
2023-02-22,West,65.8,27.4,35.7,16.4,49.8,21.9,65.5,81.9,40.3,37.770565,-122.487026
2023-02-22,Central,41.7,18.9,13.8,16.4,49.8,21.9,50.2,87.4,63.8,37.768537,-122.414403
2023-02-22,Harbor,83.0,31.4,47.2,16.4,49.8,21.9,66.8,59.1,31.1,37.735552,-122.386658
2023-02-23,North,127.7,37.4,73.0,16.1,59.4,20.9,74.5,66.8,15.8,37.819701,-122.424561
2023-02-23,South,72.5,26.3,41.2,16.1,59.4,20.9,63.7,86.7,31.3,37.720703,-122.41484
2023-02-23,East,70.9,26.1,36.8,16.1,59.4,20.9,69.3,71.9,18.6,37.777365,-122.365058
2023-02-23,West,43.6,11.8,33.1,16.1,59.4,20.9,58.9,84.9,43.0,37.766222,-122.480941
2023-02-23,Central,79.9,32.9,40.5,16.1,59.4,20.9,58.9,88.3,59.6,37.774078,-122.41536
2023-02-23,Harbor,85.0,29.2,46.8,16.1,59.4,20.9,68.4,64.8,28.0,37.733524,-122.389544
2023-02-24,North,121.0,45.8,72.1,15.8,47.0,25.8,71.9,59.7,12.7,37.823557,-122.422168
2023-02-24,South,61.3,16.6,43.1,15.8,47.0,25.8,66.7,85.5,36.4,37.722307,-122.420977
2023-02-24,East,88.4,30.5,62.7,15.8,47.0,25.8,73.5,73.9,20.2,37.765957,-122.353982
2023-02-24,West,47.9,18.7,32.2,15.8,47.0,25.8,62.7,85.4,44.0,37.769774,-122.482307
2023-02-24,Central,37.1,17.8,20.2,15.8,47.0,25.8,52.5,89.7,66.8,37.772702,-122.417759
2023-02-24,Harbor,63.4,24.5,32.3,15.8,47.0,25.8,63.8,67.4,31.2,37.736072,-122.393422
2023-02-25,North,138.2,45.6,74.2,13.1,75.7,10.5,68.4,65.1,12.7,37.820029,-122.422141
2023-02-25,South,61.5,24.5,38.2,13.1,75.7,10.5,61.8,75.1,34.7,37.722704,-122.424125
2023-02-25,East,104.8,37.4,67.9,13.1,75.7,10.5,74.7,68.5,25.2,37.766339,-122.356077
2023-02-25,West,79.6,25.7,47.0,13.1,75.7,10.5,55.5,87.5,44.6,37.774785,-122.479698
2023-02-25,Central,47.7,20.5,29.6,13.1,75.7,10.5,54.3,89.0,61.4,37.767729,-122.422483
2023-02-25,Harbor,88.4,34.8,48.7,13.1,75.7,10.5,66.4,69.2,29.6,37.736712,-122.383698
2023-02-26,North,110.7,35.4,65.2,12.6,61.8,20.0,66.5,80.8,11.3,37.81497,-122.417959
2023-02-26,South,96.6,35.0,57.0,12.6,61.8,20.0,49.7,79.0,31.3,37.71242,-122.419532
2023-02-26,East,64.6,19.3,33.5,12.6,61.8,20.0,62.3,77.8,19.8,37.773575,-122.35699
2023-02-26,West,76.5,27.5,44.4,12.6,61.8,20.0,58.3,85.6,43.0,37.76867,-122.48327
2023-02-26,Central,51.8,18.4,25.7,12.6,61.8,20.0,48.0,86.6,66.4,37.770314,-122.423451
2023-02-26,Harbor,82.3,27.9,39.1,12.6,61.8,20.0,64.6,60.6,28.0,37.740165,-122.38543
2023-02-27,North,110.1,45.3,61.7,12.8,49.7,25.3,64.9,68.6,18.9,37.826304,-122.412676
2023-02-27,South,57.1,23.3,28.4,12.8,49.7,25.3,64.0,76.3,32.4,37.717295,-122.416406
2023-02-27,East,102.4,37.7,50.6,12.8,49.7,25.3,69.6,72.6,21.2,37.774713,-122.355774
2023-02-27,West,46.9,8.7,17.4,12.8,49.7,25.3,67.4,83.2,42.1,37.776571,-122.474939
2023-02-27,Central,43.9,14.9,23.9,12.8,49.7,25.3,57.0,99.2,65.1,37.772904,-122.415323
2023-02-27,Harbor,51.0,20.6,27.1,12.8,49.7,25.3,53.7,53.4,26.5,37.742125,-122.389545
2023-02-28,North,129.3,47.5,68.7,13.3,77.6,14.4,75.1,59.8,17.5,37.817274,-122.411874
2023-02-28,South,78.7,31.4,43.8,13.3,77.6,14.4,62.9,79.4,34.3,37.721272,-122.423137
2023-02-28,East,99.4,34.0,67.2,13.3,77.6,14.4,70.6,83.0,18.5,37.771037,-122.365285
2023-02-28,West,57.5,21.3,40.1,13.3,77.6,14.4,62.0,91.2,45.6,37.77651,-122.480236
2023-02-28,Central,81.8,28.0,42.0,13.3,77.6,14.4,50.6,100.0,66.0,37.768664,-122.415004
2023-02-28,Harbor,84.4,36.3,39.5,13.3,77.6,14.4,63.8,60.9,24.1,37.744241,-122.391082
2023-03-01,North,104.1,37.8,63.2,19.3,75.9,22.8,72.4,64.2,16.6,37.821515,-122.428179
2023-03-01,South,50.0,22.5,30.0,19.3,75.9,22.8,59.6,81.2,34.0,37.722943,-122.425433
2023-03-01,East,74.0,27.5,40.9,19.3,75.9,22.8,73.6,70.5,19.9,37.774366,-122.358053
2023-03-01,West,56.0,19.9,27.2,19.3,75.9,22.8,60.7,90.7,43.7,37.766441,-122.481969
2023-03-01,Central,43.8,14.6,27.0,19.3,75.9,22.8,58.4,96.0,67.6,37.773983,-122.423737
2023-03-01,Harbor,50.7,18.0,26.1,19.3,75.9,22.8,59.9,61.0,27.8,37.737313,-122.391263
2023-03-02,North,94.1,33.0,52.7,20.5,55.3,39.8,76.2,69.0,19.2,37.816619,-122.416564
2023-03-02,South,58.9,16.5,36.8,20.5,55.3,39.8,68.7,78.1,34.0,37.713099,-122.425035
2023-03-02,East,86.2,29.6,42.7,20.5,55.3,39.8,72.0,73.6,17.8,37.772957,-122.364647
2023-03-02,West,32.4,12.1,23.0,20.5,55.3,39.8,66.6,82.0,46.3,37.766863,-122.472695
2023-03-02,Central,18.3,10.6,7.0,20.5,55.3,39.8,65.1,94.7,61.5,37.767911,-122.416875
2023-03-02,Harbor,67.6,24.1,38.1,20.5,55.3,39.8,68.4,63.6,25.8,37.736748,-122.38906
2023-03-03,North,106.7,40.7,56.4,20.6,68.0,29.6,74.3,63.3,10.9,37.821334,-122.419258
2023-03-03,South,72.3,27.7,41.7,20.6,68.0,29.6,65.5,81.8,35.0,37.717095,-122.418521
2023-03-03,East,89.4,30.2,50.3,20.6,68.0,29.6,68.2,73.6,16.2,37.775063,-122.355737
2023-03-03,West,58.0,26.8,31.5,20.6,68.0,29.6,74.6,84.0,44.6,37.768409,-122.478511
2023-03-03,Central,50.0,17.7,36.9,20.6,68.0,29.6,57.1,93.2,61.7,37.771674,-122.420536
2023-03-03,Harbor,50.6,15.9,41.7,20.6,68.0,29.6,63.8,56.4,27.3,37.739794,-122.387813
2023-03-04,North,116.6,39.3,62.2,18.7,61.3,21.1,65.9,61.7,16.7,37.822754,-122.416093
2023-03-04,South,68.8,27.1,29.7,18.7,61.3,21.1,61.9,82.8,35.6,37.72152,-122.423948
2023-03-04,East,66.2,21.7,39.9,18.7,61.3,21.1,69.1,69.8,16.5,37.767107,-122.361429
2023-03-04,West,35.9,8.7,16.0,18.7,61.3,21.1,56.4,79.7,43.7,37.774234,-122.485207
2023-03-04,Central,38.8,17.0,19.6,18.7,61.3,21.1,48.4,97.2,63.2,37.774418,-122.418284
2023-03-04,Harbor,59.6,22.9,35.0,18.7,61.3,21.1,64.6,60.5,29.1,37.739754,-122.387183
2023-03-05,North,86.3,34.7,59.5,14.3,68.3,27.7,74.5,73.4,14.2,37.813354,-122.427376
2023-03-05,South,67.5,22.5,33.2,14.3,68.3,27.7,57.7,84.8,30.4,37.718204,-122.413961
2023-03-05,East,66.6,26.6,34.9,14.3,68.3,27.7,68.5,80.9,20.9,37.773637,-122.364606
2023-03-05,West,67.1,21.6,38.9,14.3,68.3,27.7,57.2,87.2,44.8,37.766625,-122.485399
2023-03-05,Central,51.3,19.0,34.5,14.3,68.3,27.7,50.8,85.7,66.4,37.768519,-122.418632
2023-03-05,Harbor,51.3,23.4,24.3,14.3,68.3,27.7,58.5,63.5,26.3,37.741322,-122.383552
2023-03-06,North,124.9,44.0,65.9,15.8,61.3,8.4,79.9,65.5,13.6,37.818491,-122.427667
2023-03-06,South,60.7,24.7,23.4,15.8,61.3,8.4,59.6,80.2,38.4,37.723074,-122.422229
2023-03-06,East,116.1,39.6,70.1,15.8,61.3,8.4,64.9,80.8,18.0,37.765886,-122.360869
2023-03-06,West,65.6,22.1,39.5,15.8,61.3,8.4,58.4,87.8,45.1,37.769756,-122.481766
2023-03-06,Central,48.9,19.3,37.7,15.8,61.3,8.4,60.2,96.4,71.7,37.772064,-122.418061
2023-03-06,Harbor,82.2,26.6,43.8,15.8,61.3,8.4,62.7,65.9,28.6,37.740553,-122.38565
2023-03-07,North,127.9,48.4,63.6,19.6,52.9,20.9,73.6,67.7,15.9,37.82364,-122.418864
2023-03-07,South,76.5,27.7,39.5,19.6,52.9,20.9,61.8,82.1,33.9,37.712458,-122.42159
2023-03-07,East,88.1,30.9,48.1,19.6,52.9,20.9,73.2,71.1,14.9,37.768607,-122.356944
2023-03-07,West,78.7,30.7,36.7,19.6,52.9,20.9,60.0,86.2,44.4,37.772157,-122.483668
2023-03-07,Central,42.7,16.6,28.0,19.6,52.9,20.9,52.4,90.4,57.2,37.767514,-122.422098
2023-03-07,Harbor,50.3,18.6,27.9,19.6,52.9,20.9,54.8,64.0,26.7,37.741943,-122.395127
2023-03-08,North,107.5,37.9,52.5,17.3,53.9,26.7,68.4,64.4,14.0,37.817567,-122.417499
2023-03-08,South,60.6,18.9,32.5,17.3,53.9,26.7,64.0,83.5,38.7,37.717324,-122.420294
2023-03-08,East,88.4,31.8,47.0,17.3,53.9,26.7,64.0,73.7,16.3,37.763094,-122.363183
2023-03-08,West,37.3,15.2,23.9,17.3,53.9,26.7,56.9,83.8,39.4,37.768023,-122.478404
2023-03-08,Central,51.0,16.2,33.8,17.3,53.9,26.7,49.2,86.4,65.8,37.776684,-122.418026
2023-03-08,Harbor,60.4,15.2,23.7,17.3,53.9,26.7,65.6,61.4,26.2,37.740262,-122.389539
2023-03-09,North,99.9,35.6,61.3,19.8,55.4,32.3,70.6,79.7,14.9,37.821523,-122.4179
2023-03-09,South,87.2,33.8,40.8,19.8,55.4,32.3,69.3,80.5,34.3,37.714883,-122.417895
2023-03-09,East,68.7,25.0,37.1,19.8,55.4,32.3,79.7,84.9,19.1,37.770256,-122.361494
2023-03-09,West,64.5,22.2,34.0,19.8,55.4,32.3,65.4,82.6,43.9,37.763675,-122.477183
2023-03-09,Central,64.4,25.3,43.4,19.8,55.4,32.3,52.2,93.1,61.6,37.769089,-122.416911
2023-03-09,Harbor,58.9,17.0,26.4,19.8,55.4,32.3,58.8,65.2,34.2,37.74545,-122.397584
2023-03-10,North,113.4,44.1,66.3,21.2,61.3,15.7,69.1,69.7,8.7,37.819109,-122.415448
2023-03-10,South,72.0,24.4,44.8,21.2,61.3,15.7,67.4,87.9,36.2,37.724325,-122.417068
2023-03-10,East,95.4,34.6,52.2,21.2,61.3,15.7,65.5,71.7,18.3,37.770966,-122.354237
2023-03-10,West,57.2,23.6,37.4,21.2,61.3,15.7,60.0,87.7,43.4,37.775289,-122.477457
2023-03-10,Central,27.2,10.3,23.5,21.2,61.3,15.7,55.2,94.0,65.4,37.765854,-122.417957
2023-03-10,Harbor,48.3,15.5,32.4,21.2,61.3,15.7,66.6,61.6,30.1,37.73976,-122.38995
2023-03-11,North,103.0,32.3,53.1,19.0,48.4,25.2,77.1,68.7,10.7,37.813839,-122.420449
2023-03-11,South,87.4,30.9,55.5,19.0,48.4,25.2,59.6,84.1,30.7,37.72375,-122.42134
2023-03-11,East,95.8,32.0,54.5,19.0,48.4,25.2,67.6,75.3,20.0,37.768934,-122.362596
2023-03-11,West,75.3,30.3,38.4,19.0,48.4,25.2,58.6,81.7,41.0,37.774135,-122.486816
2023-03-11,Central,53.0,18.3,28.6,19.0,48.4,25.2,52.8,94.6,61.9,37.772871,-122.419547
2023-03-11,Harbor,44.3,15.4,31.7,19.0,48.4,25.2,67.5,66.2,26.0,37.741962,-122.386597
2023-03-12,North,104.3,35.7,48.9,19.2,61.8,27.1,71.5,67.8,15.4,37.81465,-122.41742
2023-03-12,South,93.0,33.7,51.8,19.2,61.8,27.1,59.4,91.1,31.4,37.720813,-122.423199
2023-03-12,East,74.5,26.7,48.5,19.2,61.8,27.1,74.1,78.0,18.1,37.779971,-122.36171
2023-03-12,West,43.8,10.4,31.5,19.2,61.8,27.1,60.4,95.9,40.5,37.775833,-122.479719
2023-03-12,Central,50.6,13.3,35.7,19.2,61.8,27.1,54.5,91.8,65.6,37.766938,-122.422318
2023-03-12,Harbor,54.2,14.0,34.7,19.2,61.8,27.1,65.4,59.8,29.9,37.738938,-122.388687
2023-03-13,North,100.0,42.1,56.2,15.4,50.2,31.2,70.8,72.5,15.6,37.822907,-122.415238
2023-03-13,South,52.5,18.5,28.5,15.4,50.2,31.2,57.2,80.8,37.3,37.720949,-122.425384
2023-03-13,East,56.9,25.5,31.4,15.4,50.2,31.2,68.1,74.8,15.3,37.775692,-122.361572
2023-03-13,West,68.8,24.9,45.7,15.4,50.2,31.2,62.2,88.8,45.8,37.772493,-122.478608
2023-03-13,Central,34.4,18.1,14.7,15.4,50.2,31.2,56.0,92.1,65.0,37.768282,-122.418741
2023-03-13,Harbor,55.8,15.3,31.3,15.4,50.2,31.2,60.0,55.2,29.3,37.741952,-122.387893
2023-03-14,North,144.1,48.7,83.8,18.8,37.7,16.8,71.9,67.4,12.4,37.822246,-122.419453
2023-03-14,South,64.8,20.2,37.6,18.8,37.7,16.8,57.5,83.9,40.6,37.725401,-122.417127
2023-03-14,East,89.6,26.4,43.6,18.8,37.7,16.8,76.8,72.4,17.3,37.769337,-122.364248
2023-03-14,West,40.1,14.3,18.0,18.8,37.7,16.8,57.7,81.5,45.3,37.769071,-122.480714
2023-03-14,Central,51.8,18.2,27.6,18.8,37.7,16.8,58.1,95.0,63.6,37.770322,-122.423127
2023-03-14,Harbor,55.1,22.1,33.1,18.8,37.7,16.8,67.0,64.3,29.1,37.742786,-122.38626
2023-03-15,North,101.9,38.6,58.5,19.7,53.4,33.3,76.1,63.7,15.8,37.831381,-122.421499
2023-03-15,South,61.2,20.7,31.8,19.7,53.4,33.3,70.0,79.0,32.8,37.71365,-122.42303
2023-03-15,East,53.0,21.0,43.7,19.7,53.4,33.3,69.3,68.5,21.2,37.767092,-122.354803
2023-03-15,West,44.6,14.2,24.1,19.7,53.4,33.3,64.4,84.0,42.8,37.769205,-122.485087
2023-03-15,Central,42.4,9.9,21.5,19.7,53.4,33.3,59.4,93.4,65.5,37.76974,-122.415321
2023-03-15,Harbor,69.8,26.5,43.7,19.7,53.4,33.3,68.4,61.0,25.6,37.741681,-122.387816
2023-03-16,North,120.0,43.0,57.8,20.2,45.4,19.5,76.7,58.7,11.6,37.825407,-122.4127
2023-03-16,South,52.3,17.8,29.5,20.2,45.4,19.5,71.0,79.8,32.8,37.726195,-122.421499
2023-03-16,East,98.6,31.1,54.4,20.2,45.4,19.5,63.5,71.3,21.1,37.7698,-122.361276
2023-03-16,West,45.3,15.6,26.9,20.2,45.4,19.5,65.4,73.2,41.9,37.770636,-122.480395
2023-03-16,Central,48.0,18.1,25.4,20.2,45.4,19.5,53.6,90.9,66.9,37.767072,-122.420251
2023-03-16,Harbor,68.0,29.2,36.6,20.2,45.4,19.5,69.3,68.5,28.8,37.739157,-122.391316
2023-03-17,North,109.5,36.0,56.5,16.5,64.8,26.3,84.6,66.2,12.1,37.825724,-122.418873
2023-03-17,South,72.9,25.8,39.2,16.5,64.8,26.3,62.2,75.8,33.8,37.721184,-122.412598
2023-03-17,East,84.0,23.2,46.6,16.5,64.8,26.3,83.3,79.9,17.0,37.772364,-122.362968
2023-03-17,West,33.3,10.9,19.1,16.5,64.8,26.3,52.6,79.8,44.0,37.768367,-122.478421
2023-03-17,Central,22.6,10.3,6.7,16.5,64.8,26.3,63.4,84.3,61.3,37.771669,-122.413343
2023-03-17,Harbor,65.6,25.3,36.8,16.5,64.8,26.3,60.4,60.8,26.0,37.734885,-122.388393
2023-03-18,North,120.3,41.8,74.4,14.0,62.3,17.1,71.5,72.6,12.1,37.820225,-122.423924
2023-03-18,South,65.1,22.6,32.8,14.0,62.3,17.1,52.5,75.6,28.2,37.715775,-122.41749
2023-03-18,East,68.2,20.4,47.1,14.0,62.3,17.1,63.1,77.4,20.6,37.77265,-122.366089
2023-03-18,West,53.8,14.5,42.4,14.0,62.3,17.1,48.8,80.3,41.4,37.764013,-122.47459
2023-03-18,Central,77.2,26.4,36.6,14.0,62.3,17.1,40.9,90.9,63.2,37.767395,-122.419114
2023-03-18,Harbor,72.4,27.0,39.0,14.0,62.3,17.1,55.0,66.0,29.0,37.743553,-122.38684
2023-03-19,North,97.8,37.5,56.5,13.2,47.2,20.4,74.9,68.8,14.5,37.824799,-122.418121
2023-03-19,South,69.6,29.5,39.6,13.2,47.2,20.4,56.6,78.2,35.8,37.724948,-122.420202
2023-03-19,East,106.1,32.3,59.1,13.2,47.2,20.4,65.8,72.7,25.0,37.769735,-122.361631
2023-03-19,West,55.7,14.0,27.4,13.2,47.2,20.4,60.4,82.2,41.9,37.775238,-122.474639
2023-03-19,Central,49.2,16.3,26.4,13.2,47.2,20.4,47.4,87.5,61.4,37.767528,-122.424139
2023-03-19,Harbor,43.0,16.1,25.3,13.2,47.2,20.4,67.7,60.0,29.7,37.741251,-122.391015
2023-03-20,North,102.0,35.6,50.3,19.3,61.6,26.9,71.4,64.2,11.2,37.82176,-122.415213
2023-03-20,South,51.7,19.5,23.8,19.3,61.6,26.9,61.6,78.9,35.5,37.717285,-122.415953
2023-03-20,East,78.9,26.5,37.9,19.3,61.6,26.9,72.1,80.0,19.7,37.778955,-122.354281
2023-03-20,West,47.6,16.2,29.0,19.3,61.6,26.9,57.2,90.2,44.9,37.771026,-122.477252
2023-03-20,Central,63.5,23.4,35.0,19.3,61.6,26.9,62.8,96.4,63.2,37.770021,-122.419218
2023-03-20,Harbor,65.9,19.7,29.2,19.3,61.6,26.9,61.0,58.7,27.4,37.742539,-122.390676
2023-03-21,North,118.9,44.6,63.0,17.7,45.1,22.2,75.7,76.9,14.0,37.817227,-122.420695
2023-03-21,South,68.8,24.3,38.4,17.7,45.1,22.2,56.5,77.7,33.6,37.719339,-122.422265
2023-03-21,East,83.8,30.4,51.4,17.7,45.1,22.2,70.6,77.8,17.6,37.772288,-122.358497
2023-03-21,West,66.5,26.1,40.2,17.7,45.1,22.2,60.6,86.1,46.7,37.767392,-122.482514
2023-03-21,Central,43.8,17.0,20.4,17.7,45.1,22.2,55.7,91.6,58.5,37.769122,-122.420629
2023-03-21,Harbor,61.5,26.4,28.4,17.7,45.1,22.2,61.3,51.2,27.8,37.738417,-122.39204
2023-03-22,North,102.0,39.8,57.0,20.3,61.5,25.4,71.3,59.3,12.9,37.823019,-122.410894
2023-03-22,South,66.3,21.6,31.2,20.3,61.5,25.4,65.5,74.1,35.4,37.723271,-122.418255
2023-03-22,East,80.5,30.7,45.9,20.3,61.5,25.4,67.5,84.3,18.1,37.773103,-122.369674
2023-03-22,West,70.6,29.8,39.7,20.3,61.5,25.4,63.5,87.5,42.4,37.772188,-122.483235
2023-03-22,Central,31.4,14.7,22.5,20.3,61.5,25.4,52.8,88.7,62.4,37.772931,-122.424
2023-03-22,Harbor,66.8,26.3,37.0,20.3,61.5,25.4,69.5,61.6,28.5,37.736091,-122.385931
2023-03-23,North,93.4,31.8,59.2,15.0,61.6,24.5,75.9,62.5,14.8,37.819416,-122.406184
2023-03-23,South,70.0,24.1,46.3,15.0,61.6,24.5,54.7,82.4,39.0,37.719535,-122.426933
2023-03-23,East,78.8,32.7,46.0,15.0,61.6,24.5,67.2,72.9,17.6,37.771445,-122.354647
2023-03-23,West,67.9,25.8,31.4,15.0,61.6,24.5,55.0,87.4,40.6,37.769098,-122.478783
2023-03-23,Central,24.4,5.7,13.2,15.0,61.6,24.5,58.3,96.8,65.5,37.770295,-122.422985
